_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,0,1,0,0,0,0,0,0,0,-16,0,0,0,R-HSA-5607764,CLEC7A (Dectin-1) signaling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,M19784,BIOCARTA TCR PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,R-HSA-6802949,Signaling by RAS mutants,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0002686,negative regulation of leukocyte migration,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0007032,endosome organization,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0019755,one-carbon compound transport,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,GO:0016055,Wnt signaling pathway,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0007043,cell-cell junction assembly,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,GO:0050764,regulation of phagocytosis,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0061333,renal tubule morphogenesis,M00100000,1,0
0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,0,GO:0046164,alcohol catabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,GO:1901796,regulation of signal transduction by p53 class mediator,M00001000,1,0
0,1,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,GO:0032530,regulation of microvillus organization,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0048477,oogenesis,M00100000,1,0
1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0,R-HSA-166658,Complement cascade,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0033559,unsaturated fatty acid metabolic process,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0006023,aminoglycan biosynthetic process,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,hsa04710,Circadian rhythm,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,R-HSA-1442490,Collagen degradation,M01000000,1,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,GO:0034311,diol metabolic process,M01000000,1,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,WP3601,Lipid particles composition,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,R-HSA-1368082,RORA activates gene expression,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,GO:0009084,glutamine family amino acid biosynthetic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0097300,programmed necrotic cell death,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,GO:0051154,negative regulation of striated muscle cell differentiation,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.3,0,0,0,R-HSA-5689896,Ovarian tumor domain proteases,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0034698,response to gonadotropin,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,M5891,HALLMARK HYPOXIA,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,GO:1902624,positive regulation of neutrophil migration,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,WP2431,Spinal cord injury,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,R-HSA-3906995,Diseases associated with O-glycosylation of proteins,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-3858494,Beta-catenin independent WNT signaling,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,GO:0050860,negative regulation of T cell receptor signaling pathway,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,GO:0010883,regulation of lipid storage,M00001000,1,0
0,1,0,0,0,0,0,0,0,-6.3,0,0,0,0,0,0,GO:1904970,brush border assembly,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0044344,cellular response to fibroblast growth factor stimulus,M00000100,1,0
0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,WP4522,Metabolic pathway of LDL HDL and TG including diseases,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,R-HSA-5694530,Cargo concentration in the ER,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,GO:0032535,regulation of cellular component size,M00010000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,WP363,Wnt signaling pathway,M10000000,1,0
0,1,0,0,0,0,0,0,0,-5.3,0,0,0,0,0,0,R-HSA-2453902,The canonical retinoid cycle in rods (twilight vision),M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,GO:0003002,regionalization,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.9,0,GO:0006984,ER-nucleus signaling pathway,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,WP5351,Kleefstra syndrome,M00100000,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,GO:0010518,positive regulation of phospholipase activity,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,R-HSA-5663220,RHO GTPases Activate Formins,M00001000,1,0
0,1,0,0,0,0,0,0,0,-5.4,0,0,0,0,0,0,WP272,Blood clotting cascade,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0045776,negative regulation of blood pressure,M00000100,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0035924,cellular response to vascular endothelial growth factor stimulus,M10000000,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0007259,receptor signaling pathway via JAK-STAT,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,R-HSA-400253,Circadian Clock,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,R-HSA-156580,Phase II - Conjugation of compounds,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0008038,neuron recognition,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,WP2526,PDGF pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,0,R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,M10000000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,GO:0007229,integrin-mediated signaling pathway,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0030879,mammary gland development,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.6,0,0,0,GO:0098586,cellular response to virus,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,GO:0051963,regulation of synapse assembly,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,R-HSA-9649948,Signaling downstream of RAS mutants,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-9604323,Negative regulation of NOTCH4 signaling,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,R-HSA-1660661,Sphingolipid de novo biosynthesis,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.7,GO:0006900,vesicle budding from membrane,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,GO:0032720,negative regulation of tumor necrosis factor production,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,GO:0010744,positive regulation of macrophage derived foam cell differentiation,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,GO:0050804,modulation of chemical synaptic transmission,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,GO:0048704,embryonic skeletal system morphogenesis,M00010000,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,GO:0150115,cell-substrate junction organization,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,hsa05204,Chemical carcinogenesis - DNA adducts,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,0,R-HSA-1640170,Cell Cycle,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,R-HSA-8984722,Interleukin-35 Signalling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,GO:0071621,granulocyte chemotaxis,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.2,0,0,0,GO:0070555,response to interleukin-1,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0015914,phospholipid transport,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,M167,PID AP1 PATHWAY,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,GO:0033157,regulation of intracellular protein transport,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,R-HSA-69052,Switching of origins to a post-replicative state,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,GO:0010886,positive regulation of cholesterol storage,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.8,0,0,0,hsa04622,RIG-I-like receptor signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.4,0,0,0,R-HSA-68882,Mitotic Anaphase,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,GO:0071825,protein-lipid complex organization,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,GO:0035592,establishment of protein localization to extracellular region,M00000010,1,0
0,1,0,0,0,0,0,0,0,-5.8,0,0,0,0,0,0,WP702,Metapathway biotransformation Phase I and II,M01000000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,hsa00830,Retinol metabolism,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.5,0,0,0,GO:0070098,chemokine-mediated signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0002825,regulation of T-helper 1 type immune response,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-28,0,0,0,hsa05169,Epstein-Barr virus infection,M00001000,1,0
1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,0,GO:0001701,in utero embryonic development,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.8,0,0,0,GO:0032648,regulation of interferon-beta production,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,hsa01230,Biosynthesis of amino acids,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,M233,PID EPO PATHWAY,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0002714,positive regulation of B cell mediated immunity,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-17,0,0,0,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0044000,movement in host,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,M00001000,1,0
1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0,WP408,Oxidative stress response,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,R-HSA-189445,Metabolism of porphyrins,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0042908,xenobiotic transport,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6,0,0,0,R-HSA-5357786,TNFR1-induced proapoptotic signaling,M00001000,1,0
1,0,0,0,0,0,0,0,-6.8,0,0,0,0,0,0,0,hsa00280,"Valine, leucine and isoleucine degradation",M10000000,1,0
0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,GO:1900048,positive regulation of hemostasis,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,GO:0045589,regulation of regulatory T cell differentiation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,GO:0019884,antigen processing and presentation of exogenous antigen,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,GO:0097398,cellular response to interleukin-17,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,GO:0007517,muscle organ development,M00100000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0048675,axon extension,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,hsa05224,Breast cancer,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0031102,neuron projection regeneration,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,GO:0055090,acylglycerol homeostasis,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,WP357,Fatty acid biosynthesis,M00000010,1,0
0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,GO:0015889,cobalamin transport,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0034330,cell junction organization,M00100000,1,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,GO:1900047,negative regulation of hemostasis,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.8,0,0,0,R-HSA-422475,Axon guidance,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0000209,protein polyubiquitination,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,WP2447,Amyotrophic lateral sclerosis ALS,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0044058,regulation of digestive system process,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,R-HSA-1474290,Collagen formation,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0043244,regulation of protein-containing complex disassembly,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,GO:0140888,interferon-mediated signaling pathway,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,GO:1905476,negative regulation of protein localization to membrane,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0003007,heart morphogenesis,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,WP2586,Aryl hydrocarbon receptor pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-5632684,Hedgehog 'on' state,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,R-HSA-5633008,TP53 Regulates Transcription of Cell Death Genes,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,GO:0044070,regulation of monoatomic anion transport,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,GO:2000401,regulation of lymphocyte migration,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,hsa05144,Malaria,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-4608870,Asymmetric localization of PCP proteins,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,M161,PID IFNG PATHWAY,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0002011,morphogenesis of an epithelial sheet,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,R-HSA-216083,Integrin cell surface interactions,M00000100,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0048806,genitalia development,M10000000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,R-HSA-418597,G alpha (z) signalling events,M10000000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:0010758,regulation of macrophage chemotaxis,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,GO:0070669,response to interleukin-2,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,GO:0051044,positive regulation of membrane protein ectodomain proteolysis,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,GO:0036296,response to increased oxygen levels,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,hsa04931,Insulin resistance,M00000010,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,hsa04727,GABAergic synapse,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0046329,negative regulation of JNK cascade,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,M187,PID TRKR PATHWAY,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:1903725,regulation of phospholipid metabolic process,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-11,0,WP197,Cholesterol biosynthesis pathway,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,hsa04621,NOD-like receptor signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.7,0,0,0,R-HSA-201681,TCF dependent signaling in response to WNT,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0045912,negative regulation of carbohydrate metabolic process,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,GO:0048705,skeletal system morphogenesis,M00010000,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,WP2197,Endothelin pathways,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0043300,regulation of leukocyte degranulation,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,0,R-HSA-380108,Chemokine receptors bind chemokines,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-68949,Orc1 removal from chromatin,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,GO:0032480,negative regulation of type I interferon production,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-69275,G2/M Transition,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,WP4217,Ebola virus infection in host,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,hsa00980,Metabolism of xenobiotics by cytochrome P450,M01000000,1,0
1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,0,hsa04928,"Parathyroid hormone synthesis, secretion and action",M10000000,1,0
1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0,GO:0048880,sensory system development,M10000000,1,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,GO:0110096,cellular response to aldehyde,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:1905523,positive regulation of macrophage migration,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0002675,positive regulation of acute inflammatory response,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.9,0,0,0,GO:0045580,regulation of T cell differentiation,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,GO:0070670,response to interleukin-4,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,GO:0016051,carbohydrate biosynthetic process,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0060761,negative regulation of response to cytokine stimulus,M00001000,1,0
1,0,0,0,0,0,0,0,-6.4,0,0,0,0,0,0,0,GO:0060509,type I pneumocyte differentiation,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.4,0,0,0,R-HSA-69242,S Phase,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0051898,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0035725,sodium ion transmembrane transport,M00100000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,GO:0030001,metal ion transport,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,GO:0090114,COPII-coated vesicle budding,M00000001,1,0
1,0,0,0,0,0,0,0,-8.5,0,0,0,0,0,0,0,R-HSA-9033241,Peroxisomal protein import,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0090208,positive regulation of triglyceride metabolic process,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:0001570,vasculogenesis,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,R-HSA-375276,Peptide ligand-binding receptors,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,GO:0009144,purine nucleoside triphosphate metabolic process,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,WP4258,lncRNA in canonical Wnt signaling and colorectal cancer,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,GO:0045869,negative regulation of single stranded viral RNA replication via double stranded DNA intermediate,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0140895,cell surface toll-like receptor signaling pathway,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,M156,PID ECADHERIN NASCENT AJ PATHWAY,M00000010,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,R-HSA-3000170,Syndecan interactions,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:1901873,regulation of post-translational protein modification,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0044088,regulation of vacuole organization,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0072009,nephron epithelium development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,R-HSA-186797,Signaling by PDGF,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,R-HSA-8963901,Chylomicron remodeling,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,GO:0006090,pyruvate metabolic process,M00000001,1,0
1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,0,GO:0019363,pyridine nucleotide biosynthetic process,M10000000,1,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,GO:0097237,cellular response to toxic substance,M10000000,1,0
1,0,0,0,0,0,0,0,-5.6,0,0,0,0,0,0,0,GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0051965,positive regulation of synapse assembly,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-18,0,0,0,R-HSA-1169091,Activation of NF-kappaB in B cells,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.7,0,0,0,R-HSA-73887,Death Receptor Signaling,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0003158,endothelium development,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,M45,PID CD40 PATHWAY,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,WP236,Adipogenesis,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,R-HSA-72312,rRNA processing,M00000001,1,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,GO:0050820,positive regulation of coagulation,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,WP691,Tamoxifen metabolism,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0034331,cell junction maintenance,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0006972,hyperosmotic response,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,GO:0007042,lysosomal lumen acidification,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,GO:0045428,regulation of nitric oxide biosynthetic process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-5610780,Degradation of GLI1 by the proteasome,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7,0,0,0,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,GO:0008543,fibroblast growth factor receptor signaling pathway,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.1,0,0,0,R-HSA-975871,MyD88 cascade initiated on plasma membrane,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0035567,non-canonical Wnt signaling pathway,M00001000,1,0
